;text;toxicity_score;perspective_label;gpt_label;toxic
138;"DEBANDADA. Se o Partido Liberal contestar os resultados das eleicoes no TSE será um ""micao"" mundial. Dara um forte motivo pra algumas dezenas de deputados /senadores/governadores eleitos pelo PL ou aliados, debandarem para apoiar o Governo Lula desde o inicio. Anota ai...";0.055042017;0;1;0
139;Bolsonaro não sabe perder ganhou 7 eleicoes e quando perde uma fica de frescura, de mimimi Vai ficar chorando ate quando ? Tem que deixar de ser maricas Seja homem!!!!;0.2801588;0;1;1
140;Estou cagando para Bolsonaro. não concordo e com a fraude nas eleicoes que foram absurdas com amolas evidencias, inclusive com a quebra do sigilo do voto. não aceito e ser roubado para me imporem um corrupto condenado como presidente e, com isso, ver a democracia destruida.;0.34042552;0;1;1
141;Tal como Lula, voce e peca imprescindivel neste momento de renovacao e evolucao do Brasil.  Se as eleicoes correram assim, se os fascistas perderam, se ha mudancas a vista, isto se deve muito a voce tambem! Forca eterna;0.86052006;1;0;0
142;so ia na epoca das eleicoes por votos, canalha;0.34042552;0;1;1
143;Curiosamente, uma auditoria foi feita antes das eleicoes. Tiveram acesso a tudo o que pediram.  Ai depois das eleicoes, resolvem pedir mais e mais coisas.  E voces ai estao acreditando que algum pelo no ovo vai mudar o resultado conforme vossa vontade.;0.2840909;0;1;0
144;"""Eleicoes não se ganha, se toma "" "" Perdeu mane. não amola"" E a pior de todas kkkkkk "" não sei"", vindo de um ministro e ainda da JUSTICA!  LULA não FOI ELEITO PELO POVO, E SIM NOMEADO PELO STF.";0.34042552;0;1;0
145;"Antes de querer tentar dar licao de moral falando que bolsonaro perdeu as eleicoes, vcs deveriam ter a vergonha, a decencia, a honestidade de aprender a  ""ganhar"" sem ROUBAR!!";0.055042017;0;1;0
146;Esse já e o Brasil, gato. Estamos sofrendo as consequencias desde 2018. O presidente atual e tao bom que simplesmente parou de trabalhar desde que perdeu as eleicoes. Voces são cegos.;0.14527437;0;1;0
147;lula ganha de novo.   e ai? novas eleicoes novamente de novo mais uma vez ate o minto ganhar?  PROVE A FRAUDE OU ACEITA A POORA DA DEMOCRACIA.   ACABOUSONARO;0.78985506;0;1;1
148;O Bozo já era, perdeu as eleicoes e segue perdendo diariamente. Vcs tb perderam, principalmente a nocao do ridiculo.;0.08170982;0;1;0
149;Nazistas, golpistas!  aqui nos temos as urnas eletronicas! E um tribunal eleitoral imparcial. Republica de banana essa tal de Alemanha! não e uma democracia como a nossa! Justica alema anula eleicoes em Berlim,;0.30277443;0;1;1
150;Chego a ter pena de ver o estado argumentativo dessa corja, não adianta mais nem argumentar com a laia de voces, vermes. Mas sigam com posicionamentos ridiculos desse jeito, e por isso que ganhamos as eleicoes  :);0.054612882;0;1;1
151;A ordem natural e: surgir uma irregularidade e depois denuncia-la. No nosso das eleicoes foi o contrario: primeiro fizeram a  denuncia  e depois estao procurar uma irregularidade.  E coisa de gente maluca.;0.54238683;0;1;0
152;são todos uns pilantras já tinham marcado essa viajem antes mesmo das eleicoes para comemorarem a vitoria do molusco antecipadamente, so não ve  quem não quer, mas uma coisa não esperavam a recepcao  e a divulgacao dessa palhacada para o mundo, acharam que passariam despercebidos;0.800372;1;0;1
153;kkk acho que eles comecaram ficar com medo... estao comecando entender que o povo não vai largar da luta.. isso e um otimo sinal! se as manifestacoes tivessem sido um fracasso ontem, sem o PL antecipar o pedido de anulacao das eleicoes, o Moraes teria feito nada.;0.8293231;1;0;0
154;Se for anulada a bancada, não tem problema... nos a elegemos novamente no voto impresso, juntamente com o verdadeiro vencedor das eleicoes presidenciais.;0.8739258;1;0;0
155;Certeza. Depois das novas eleicoes o romance acabara. Hahaha;0.9532164;1;0;0
156;Tem uns politicos trairas e influencers por ai q claramente acataram os resultados fraudulentos. Por que será? Estamos de olho! Enquanto ficam apontado erros obvios do tal novo governo - q não assumira - nem tocam no assunto da roubalheira das eleicoes e a vida;0.07932023;0;1;0
157;"Posso dizer que esse tempo e necessario pra separar a sujeira do essencial; pra tirar a sujeira da casa! Vao observando quem e quem nessas horas! proximas eleicoes os malandrinhos da politica não vao ter vez! Povo esta de olho e as redes sociais estao ai para nos lembrar!";0.4028394;0;1;0
158;Se anular vai ser otimo ganhar de voces novamente. Kkkkk voto ate em liberar as redes do Chupetinha antes das eleicoes pra acompanhar o choro de novo.;0.4028394;0;1;1
159;Bolsonaro vai pedir anulacao das eleicoes. Comprou votos com 400 bilhoes, usou a PRF para impedir eleitores de Lula, usou as forcas armadas, usou argentino, usou golpe das insercoes de radio e PERDEU. CADEIA para esse canalha.;0.2804824;0;1;0
160;Desde o resultados das eleicoes já não vejo mais!;0.8324666;1;0;0
161;E principalmente a prisão de todos os envolvidos na fraude. Isso não pode deixar de passar. Eles tem q pagar o preco da traicao a pátria com a FRAUDE escancarada não somente nessas eleicoes mas em todas as outras q infelizmente não poderemos provar pois apagaram o cod Fonte.;0.16477858;0;1;0
162;Saudade de mamar na teta ne! So que vc não vai assumir! Enquanto vc tai, as FFAA estao te esperando aqui com provas aos montes pra anular a eleicao! E vc vai ter coragem de concorrer com eleicoes auditaveis com contagem publica!? não ne covarde!;0.0210901;0;1;1
163;não se esqueca o exercito esta de olhos abertos e vai expor tudo de errado nessas eleicoes, manipulacoes que nem o ministro barroso disse eleicoes não se ganha de toma, que nem o ministro fackim tirou o ladrão da cadeia pra tomar o poder, o exercito ta de olho a casa vai cai;0.6152542;0;1;0
164;"Em 2018, qndo Bolsonaro ganhou as eleicoes, n vi manifestacoes contra as urnas e nem nd do tipo. Eu fui dos poucos q torci a favor do Brasil. Pensei ""Cara, n quero o mal do Pais. Tomara q eu esteja errado e ele faz um Governo do caralho! E seja foda. Qro meu Pais bem...""+";0.08244847;0;1;1
165;"Ele resumiu exatamente o que ocorreu com a senhora pos eleicoes 2022. CEGUEIRA TOTAL DA SENHORA em relacao a corrupto e corruptores; em troca talvez de poder, cargo, status, e talvez, dinheiro";0.54238683;0;1;0
166;Que escandalo eleitoral que ocorreu no Brasil, OAB, e varios orgaos constataram eleicoes limpas e etc. já devo achar que este senhor seja da extrema direita e por isso diz tantas asneiras.;0.54238683;0;1;1
167;Rapaz uma coisa essa eleicoes mostrou que todo poder emané do povo bata ver que todos os dias o bolsonaro aparecia no sercadinho e  la tinha uma ruma de babao chamado de mito não e que o povo tirou todos de la de quebra fecharao a boca do bolsonaro pense;0.28004074;0;1;1
168;Aqui precisa anular as eleicoes mas junto anular TB o TSE, STF, SENADO E CAMARA!;0.86052006;1;0;0
169;ganhou menos de 1% por causa de compra de votos, empresarios coagindo pessoas, PRF intrometendo, etc. se não fosse a roubalheira do Bolsonazi nas eleicoes lula tinha ganhado no primeiro turno... não subestimo o bolsonarismo, so acho q ele não fez grandes coisas p virar martir...;0.7417406;0;1;1
170;"Faltou dois pontos a serem esclarecidos nessa noticia internacional, jornal RFIA, da Franca: primeiro o Presidente Bolsonaro não foi derrotado, sofreu uma fraude gigantesca nas urnas eletronicas; segundo: o povo brasileiro e patriotico quer justica ( anulacao das eleicoes)!";0.8223625;1;0;0
171;ATENCAO POVO BRASILEIRO!  A PROVA DE QUE O TSE MENTE E AS URNAS ELETRONICAS PODEM E FORAM MANIPULADAS PARA FRAUDAR AS ELEICOES esta AI, O HACKER E QUEM FALA DA FRAUDE.;0.6938776;0;1;0
172;Por mais que isso seja suficiente para cassar a chapa dos bandidos, Isso não pode tornar-se o foco central, no maximo auxiliar, sob pena de punir apenas 2 elementos e não toda a quadrilha, já ao alcance dos olhos, finda investigacao sobre A FRAUDE NAS ELEICOES DO BRASIL !.;0.099415205;0;1;1
173;Codigo fonte, aquele mesmo que ficou disponivel por mais de um ano antes das eleicoes. Programa compilado, e o que foi instalado nas urnas, com diversas camadas de seguranca e procedimentos que a torna praticamente inviolavel.;0.86052006;1;0;0
174;E de maneira alguma permitir presidiarios, corruptos ou qualquer  um que tenha restricoes na lei, como condenado, participantes de organizacoes criminosas, participar das eleicoes, principalmente do mais alto cargo do pais!;0.09454247;0;1;0
175;Chupa XP, tava babando ovo ate as eleicoes, agora faz o L;0.0955646;0;1;1
176;Irresponsavel e a atuacao do STF desde a soltura do ladrão ate a conducao das eleicoes, passando pela censura, perseguicao de politicos e cidadaos conservadores, lobby contra o voto impresso, etc. Veja bem Monica, a merda de um recibo/comprovacao do voto, resolveria tudo, ou não?;0.16477858;0;1;1
177;Horda de extrema-direita fascista ainda inconformada com o resultado das eleicoes para presidente da Republica, espalhando odio e violencia.  veja isso;0.41272986;0;1;0
178;antagonista 11:59 - ain e golpi, golpistas, antidemocráticis, não aceitam resultado das urnas... 00:00 - Alemanha anula eleicoes;0.90927356;1;0;0
179;Manifestacoes que o STF ocasionou quando soltou e praticamente elegeu com ativismo judicial um ladrão. E p/ piorar ainda não prestam os devidos esclarecimentos sobre as eleicoes. O povo não e . Vivemos no seculo XXI. várias tecnologias A velha midia n forma + opinioes;0.578483;0;1;1
180;ARRASEI NA SOLUCAO!  OLA, TA DESCONTENTE COM PAIS? não ACEITA O RESULTADO DAS ELEICOES?  SEUS PROBLEMAS ACABARAM!  VAI FICAR CHORANDO ATE QUANDO? CAI FORA LOGO, OLHE AS OPOUNIDADES!  ARRASEI MUITO!;0.6152542;0;1;0
181;Fernando eu sou grata pelo que estas fazendo de bom para o Brasil com a divulgacao da fraude nas nossas eleicoes.Serei eternamente grata a voce e creio que o restante do povo brasileiro tambem .;0.800372;1;0;0
182;Sim, desde o segundo turno das eleicoes;0.800372;1;0;0
183;Vc e  vidente? O Tarcisio esta reclamando das eleicoes ou os deputados e senadores reclamam?;0.3276118;0;1;0
184;Alguem avisa pra esse deputadinho que ainda e Brasil, XANDAQUISTAO se tornara legitimo depois Que o STE provar que as eleicoes foram legitimas!;0.17275098;0;1;0
185;Depois dessas eleicoes, to achando muito broxante usar camisa do Brasil q doideira;0.800372;1;0;1
186;não assisto desde o fim das eleicoes. mostraram -se covardes ou na verdade estavam so surfando na audiencia....;0.20872828;0;1;0
187;Que provas de fraude nas eleicoes? Ha somente ilacoes feitas por irresponsaveis, oportunistas, que não querem perder a mamata! Fazem isto para tentar confundir mais ainda, as pessoas, em especial as que já são manipuladas pelo governante que se despede.;0.099415205;0;1;0
188;Passei dos 500 já patriotas, gratidao, segui a todos que me seguiram, bora chegar nos 600 e continua protestando, o pais não pode ficar nas maos desse bandido, se ocorreram inconsistencias, queremos novas eleicoes ou o codigo fonte.;0.10981046;0;1;1
189;Vacancia de cargos de governador e vice no ultimo ano de mandato exige novas eleicoes. Em sessão virtual, o STF reiterou seu entendimento e invalidou regras de Pernambuco que afastavam as eleicoes. Saiba mais:;0.8674699;1;0;0
190;Caso o senador Petecao vote a favor da PEC do Rombo, vamos fazer uma grande campanha contra ele nas eleicoes de 2026. Ele acabou de perder uma eleicao e perdera a proxima caso vote de forma irresponsavel.;0.800372;1;0;0
191;E assim que se vence eleicoes;0.8674699;1;0;0
192;Os dias entre o primeiro e segundo turno das eleicoes passaram de uma forma muito lenta. Novembro entrou e simplesmente já estamos na metade do mes. Dezembro já esta na porta!;0.91472477;1;0;0
193;eles querem.  . não sei se e motivo para rir, gargalhar ou ficar mais estarrecido com tanta estupidez!  . E como senão bastasse, ainda esperam novas eleicoes, baseados em um relatorio bizarro do PL.  . Vao estudar Direito, de preferencia Eleitoral e Processual e Constitucional!;0.10314661;0;1;0
194;Que eleicoes? Estamos sendo enganados e feitos de palhacos como sempre. A gente vota mas entra quem eles querem. So olhar o que ta acontecendo agora.;0.0526317;0;1;1
195;Esse lacaio do bandido miliciano,Bozo, fez de tudo pra interromper as eleicoes, fazendo blitzs desnecessarias.  Agora que as estradas tao sendo fechadas por quadrilhas de bandidos de bolsonaro, esse verme nada faz.  Cadeia pra esse lacaio de bandido.;0.08244847;0;1;1
196;Que ta apodrecendo em vida a gente sabe, da nojo so de olhar  Mas aqui, so 1 dia depois de PERDER as eleicoes que esse diabo ficou ruim, ne?   Desculpa pra não trabalhar, o que já não o fez em 30 anos de vida publica. Vai encerrar com a cara dele, podre!;0.055042017;0;1;1
197;Mariangela, perdoe-me, mas se, de verdade, voce cre nessas coisas e pede por menos pessoas hipocritas, assim como diversas falas bolsonaristas, soa distoante. Qd foi o contrario e outro candidato venceu as eleicoes, eu aguardei 4 anos e votei de novo.;0.28175166;0;1;0
198;Quer não, vai pedir. O PT partido das trevas nem de perto venceu as eleicoes. O povo nas ruas já deu o recado e eu sempre estou presente. Petralha achavam que iam vencer  não dessa maneira.;0.099415205;0;1;1
199;16 dias hoje! Nenhuma ajuda ou resposta pra esse povo. Eleicoes fraudulentas 2022.;0.33738256;0;1;0
200;que vergonha vc roubo= as eleicoes na cara dura como eu quero ver vc arder no marmore do infern0 seu cabeca de piroc;0.09015972;0;1;1
201;Se anteciparam ate o resultado das eleicoes...imagina a cop  30!;0.800372;1;0;0
202;Que direito? Direito de pedir uma intervencao golpista dos militares contra o resultado das eleicoes? E apenas crime, rapaz.;0.012811388;0;1;0
203;Covarde e seu presidente que desde que perdeu as eleicoes nunca mais deu as caras.;0.68311244;0;1;1
204;Esse bandido vai cair junto com os demais. não aceitamos esses ratos sendo pagos com nossos impostos. Fraudando eleicoes e implantando ditadura em nosso pais.;0.36390734;0;1;1
205;Claro sim .. eleicoes que foram fraudadas seus lixos bandidos... nojo da esquerda;0.055042017;0;1;1
206;Estamos sendo censurados e o tribunal eleitoral não nos da a transparencia das eleicoes. Muitos abusos por parte do judicioário brasileiro e do senado são corruptos e amigo do maior ladrão do Brasil que se chama Lula da Silva. Fomos roubados.;0.08101262;0;1;1
207;Desde quando esses Jonais tem Credibilidade!!!! As Fraudes nas Eleicoes esta ai Escancarada para todo o Mundo Ver! Tem que pender e o ladrão do PT;0.055042017;0;1;1
208;Ja parei para pensar ha muitos anos! O molusco perdeu 4 eleicoes e ganhou quando as urnas foram utilizadas em todos Brasil.  Coincidencia? não,  e a mais pura obviamente!;0.800372;1;0;1
209;Jair Bolsonaro e o melhor presidente da historia do Brasil. Ele e um homem honesto e ama o povo brasileiro. Lula da Silva e um ladrão corrupto,que foi tirado da cadeia por seus amigos corrupto da Suprema corte, as eleicoes foi uma fraude. Estamos nas ruas faz 15 dias em protesto+;0.16477858;0;1;1
210;"iu cego men? Pq galera da direita ta sendo censurada antes e depois das eleicoes fazendo as mesmas coisas que ""Danones"" e ""Nelipe Feto"" fazem ate hoje? E pra eles não acontece nada? Ou e fechar os olhos pra isso ou ser burro demais! Acredito na segunda opcao!!";0.080467165;0;1;1
211;Kkk... Quando voces vao parar de passar vergonha! O resultado das eleicoes no Brasil já foi validado e referendado pelo mundo inteiro! So falta o Gado aceitar! Muuuu Muuuu Muuuu;0.86052006;1;0;1
212;Eu penso que se houver fraude eleitoral comprovada, haverao tambem fraudadores.  O TSE não poderia julgar novamente as eleicoes e deveriam ser presos por lesa pátria .;0.088291556;0;1;0
213;"a  . Eleicoes não se ganham, se tomam  Perdeu mane, não amola ""Cala boca já morreu..."" ""Um juiz de merda"" ""...não sei"" ""Eleicao não se ganha, se toma""";0.2840909;0;1;1
214;Claro que não. Quem vende essa expectativa e um mentiroso. O que tinha pra ser feito, e não foi, devria acontecer antes das eleicoes, agora a vaca foi pro brejo com corda e tudo. Abracos.;0.3511861;0;1;1
215;Voce entende bem essa linguagem de bandido que tem a arma na mao para assaltar! A sua arma foi usar o STF de corruPT para assaltar as eleicoes e o Brasil! Ficou com medinho e pediu para antecipar a pose do ladrãozinho! Pode esperar que o STM vai enquadrar voces ! G;0.16477858;0;1;1
216;Parece que em outros paises democraticos, as eleicoes foram anuladas por irregularidades, mas na democracia do xerife, e proibido ate questionar as inumeras anomAliás encontras;0.8728099;1;0;0
217;Foi manipulado essas eleicoes para esse ladrão ganhar.;0.14414836;0;1;1
218;"Joao Pessoa e o Nordeste inteiro em frente aos Quarteis.. Fraude se comprova ai.. Nordestino não e ingrato. Tem uma frase do Ministro Barroso nos EUA .. ""PERDEU MANE"" Frase muito usada por bandidos na hora do assalto. Alguem tem mais duvida! Assalto as eleicoes brasileiras.";0.055042017;0;1;0
