,term-or-expression,explicit-or-implicit,pt-brazilian-portuguese,pt-contextual-label,pt-hate-label,pt-deeply-culture-rooted,en-american-english,en-contextual-label,en-hate-label,es-latin-spanish,es-contextual-label,es-hate-label,fr-african-french,fr-contextual-label,fr-hate-Label,ge-german,ge-contextual-label,ge-hate-Label,tu-turkish,tu-contextual-label,tu-hate-Label,Meaning Sources,toxicity_score
111,term,explicit,estúpida,1.0,0,0.0,rude,1.0,0,estúpida,,0,stupide,1.0,0,Idiotin ,1.0,0,geri zekalı,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/rude,0.8674699
112,term,explicit,escárnio,1.0,0,0.0,shade,1.0,0,burla,,0,moquérie,1.0,0,Verspotten,1.0,0,alay,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/esc%C3%A1rnio/,0.08902338
113,term,explicit,caí fora,0.0,0,0.0,beat it,0.0,0,lo dejé,,0,je suis sorti,0.0,0,0,0.0,0,defol git,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/beat-it,0.61377627
114,term,explicit,picuinha,1.0,0,0.0,beef,1.0,0,quisquillosa,,0,0,0.0,0,0,0.0,0,dırdır etmek,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/picuinha/,0.038852096
115,expression,explicit,globolixo,1.0,0,1.0,0,1.0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -globo (tv company in Brazil)- and -lixo- (garbage)""",0.2209584
116,expression,explicit,globo lixo,1.0,0,1.0,0,1.0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -globo (tv company in Brazil)- and -lixo- (garbage)""",0.8223625
117,term,explicit,porra,0.0,0,0.0,fuck,0.0,0,mierda,,0,putain,0.0,0,Hure / Nutte,0.0,0,kahretsin,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fuck,0.85557467
118,expression,explicit,não presta,0.0,0,0.0,worthless,0.0,0,no sirve,,0,pas bien,0.0,0,Nutzlos/Wertlos,0.0,0,tırt,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/worthless,0.47102526
119,expression,explicit,dor de cotovelo,0.0,0,0.0,be green with envy,0.0,0,mal perdedor,,0,raisins acides,0.0,0,Grün vor Eifersucht,0.0,0,kıskançlık,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/be-green-with-envy,0.080303654
120,expression,explicit,que nojo,1.0,0,0.0,yuck,1.0,0,que asco,,0,répugnant,1.0,0,abstoßend (Person),1.0,0,mide bulandırıcı,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/yuck,0.54238683
121,term,explicit,lixo humano,1.0,0,0.0,garbage human,1.0,0,basura humana,,0,déchet humains,1.0,0,menschlicher Abfall,1.0,0,insan müsveddesi,1.0,0,https://www.urbandictionary.com/define.php?term=Garbage%20Human,0.8784735
122,expression,explicit,lixo de ser humano,1.0,0,0.0,piece of garbage,1.0,0,basura de ser humano,,0,déchet humains,1.0,0,menschlicher Abfall,1.0,0,insan müsveddesi,1.0,0,"https://en.wiktionary.org/wiki/piece_of_garbage#:~:text=Noun,an%20object%20of%20poor%20quality.",0.89875793
123,term,explicit,chita,0.0,racism,0.0,bigheaded,0.0,racism,guepardo,,racism,guépard,0.0,racism,0,0.0,0,çita,0.0,racism,https://dictionary.cambridge.org/pt/dicionario/ingles/bigheaded?q=big-headed,0.038852096
124,expression,explicit,mulher lixo,1.0,0,0.0,bitch,1.0,0,cualquiera,,0,femme vulgaire,1.0,0,Schlampe,1.0,0,kaltak,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/bitch,0.9341961
125,term,explicit,canalhice,1.0,0,0.0,fuckery,1.0,0,canallada,,0,infamie e ,1.0,0,Schande (sein),1.0,0,saçmalık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/canalhice/,0.4028394
126,expression,explicit,fala só merda,1.0,0,0.0,trash-talk,1.0,0,habla solo mierda,,0,parler de merde,1.0,0,Scheiße labern / reden,1.0,0,boktan konuşma,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/trash-talk,0.9820972
127,term,explicit,facista,0.0,partyism,0.0,fascist,0.0,partyism,facista,,partyism,faciste,0.0,partyism,Faschist ,0.0,partyism,faşist,0.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/fascist,0.34452814
128,term,explicit,cambada,0.0,0,0.0,gang,0.0,0,pandilla,,0,bouquet de fleur,0.0,0,0,0.0,0,çete,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/cambada/,0.06770364
129,term,explicit,bolsonazi,1.0,partyism,1.0,Bolsonazi,1.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonário- and -nazista- (nazi)""",0.54238683
130,term,explicit,cafageste,1.0,0,0.0,jerk,1.0,0,grosero,,0,rascal,1.0,0,Schurke,1.0,0,hödük,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/jerk,0.43754628
131,term,explicit,pilantra,1.0,0,0.0,scumbag,1.0,0,aprovechador,,0,scélérat,1.0,0,Schurke / Schuft / Gauner,1.0,0,adi pislik,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/pilantr/,0.5811257
132,term,explicit,pilantrona,1.0,0,0.0,scumbag,1.0,0,aprovechadora,,0,0,0.0,0,Schurke / Schuft / Gauner,1.0,0,adi pislik,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/pilantr/,0.46901295
133,expression,explicit,milico de merda,1.0,partyism,1.0,milico,0.0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,"""any member of the armed forces.""",0.98086923
134,term,explicit,falido,0.0,0,0.0,bankrupt,0.0,0,quebrado,,0,banqueroute,0.0,0,Pleite,0.0,0,iflas etmiş,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/falido/,0.08127162
135,term,explicit,repudiante,1.0,0,0.0,repulsive,1.0,0,repugnante,,0,répugnant,1.0,0,Ekelhaft,1.0,0,tiksindirici,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/repudiante/,0.06643965
136,term,explicit,petralha,1.0,partyism,1.0,libtard,1.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,https://pt.wiktionary.org/wiki/petralha,0.4028394
137,expression,explicit,fogo no racista,1.0,0,0.0,burn the racist,1.0,0,quemen al racista,,0,a bas le racisme,1.0,0,verbrennt den Rassisten,1.0,0,ırkçıyı yakmak,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/racist,0.800372
138,term,explicit,parasita,0.0,0,0.0,parasite,0.0,0,parasito,,0,parasite,0.0,0,Parasit /Schmarotzer ,0.0,0,parazit,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/parasita/,0.6152542
139,expression,explicit,boca podre,1.0,0,0.0,foul-mouthed,1.0,0,boca de vómito,,0,bouche à oreille,1.0,0,Großmaul /Hackfresse ,1.0,0,çürük ağız,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/foul-mouthed,0.8227174
140,term,explicit,chata,0.0,0,0.0,annoying,0.0,0,molestosa,,0,ennuyeux,0.0,0,nervig,0.0,0,sinir tip,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/annoying,0.34042552
141,term,explicit,insuportável,1.0,0,0.0,unbearable,1.0,0,insoportable,,0,insoutenable,1.0,0,unerträglich,1.0,0,çekilmez,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/insuport%C3%A1vel/,0.4028394
142,expression,explicit,traidor da pátria,1.0,0,0.0,traitor ,1.0,0,traidor de la patria,,0,traître à la patrie,1.0,0,Verräter am Vaterland,1.0,0,vatan haini,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/traitor?q=traitor+,0.7124183
143,expression,explicit,bandido bom é bandido morto,1.0,0,1.0,bandit,1.0,0,bandido bueno es bandido muerto,,0,un bon criminel est un criminel mort,1.0,0,0,0.0,0,güzel haydut ölü hayduttur,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/bandit,0.7464987
144,term,explicit,comunista,0.0,partyism,0.0,communist,0.0,partyism,comunista,,partyism,communiste,0.0,partyism,"Kommunist, Kommunistin ",0.0,partyism,komünist,0.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/communist,0.08244847
145,term,explicit,bosta,0.0,0,0.0,shit,0.0,0,mierda,,0,caca,0.0,0,Scheiße,0.0,0,bok,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/bosta/,0.28004074
146,term,explicit,corrupto,1.0,0,0.0,corrupt,1.0,0,corrupto,,0,corrompu,1.0,0,korrupt/ verdorben ,1.0,0,yozlaşmış,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/corrupto/,0.58019686
147,term,explicit,analfabeta,0.0,0,0.0,iliterate,0.0,0,analfabeta,,0,analphabète,0.0,0,Analphabet,0.0,0,cahil,0.0,0,https://michaelis.uol.com.br/palavra/k4Ey/analfabeto/,0.8223625
148,term,explicit,analfabeto,0.0,0,0.0,iliterate,0.0,0,analfabeto,,0,analphabète,0.0,0,Analphabet ,0.0,0,cahil,0.0,0,https://michaelis.uol.com.br/palavra/k4Ey/analfabeto/,0.86052006
149,expression,explicit,PT quadrilha,1.0,partyism,1.0,PT Gang,1.0,partyism,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,"""term used in a pejorative way to refer to people from the left (also known as democrats) party in Brazil""",0.5677546
150,term,explicit,ridícula,1.0,0,0.0,ridiculous,1.0,0,ridícula,,0,ridicule,1.0,0,lächerlich,1.0,0,saçma,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/rid%C3%ADculo/,0.8223625
151,term,explicit,rídiculo,1.0,0,0.0,ridiculous,1.0,0,ridículo,,0,ridicule,1.0,0,lächerlich,1.0,0,saçma,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/rid%C3%ADculo/,0.8223625
152,term,explicit,nojenta,1.0,0,0.0,nasty,1.0,0,asquerosa,,0,dégoûtant,1.0,0,ekelhaft,1.0,0,iğrenç bir şekilde,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/nojento/,0.7153243
153,term,explicit,nojento,1.0,0,0.0,nastu,1.0,0,asqueroso,,0,répugnant,1.0,0,ekelhaft,1.0,0,tiksindirici,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/nojento/,0.6938776
154,term,explicit,desprezível,0.0,0,0.0,miserable,0.0,0,despreciable,,0,méprisable,0.0,0,verachtenswert,0.0,0,rezil,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/desprez%C3%ADvel/,0.5535625
155,term,explicit,ordinário,0.0,0,0.0,scumbag,0.0,0,ordinario,,0,ordinaire,0.0,0,vulgär,0.0,0,beş para etmez,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/ordin%C3%A1rio/,0.027140327
156,term,explicit,ordinária,0.0,0,0.0,scumbag,0.0,0,ordinaria,,0,ordinaire,0.0,0,vulgär,0.0,0,adi,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/ordin%C3%A1rio/,0.012811388
157,term,explicit,safadona,1.0,sexism,0.0,sleazy,1.0,sexism,chica sucia,,sexism,0,0.0,0,schmierig,1.0,sexism,bayağı,1.0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/sleazy,0.7467019
158,term,explicit,safadada,1.0,0,0.0,sleazy,1.0,0,0,,0,0,0.0,0,schmierig,1.0,0,bayağı,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/sleazy,0.49953595
159,term,explicit,safada,1.0,sexism,0.0,shameless,1.0,sexism,zorra,,sexism,0,0.0,0,schamlos ,1.0,sexism,müstehçen,1.0,sexism,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/safada/,0.705792
160,expression,explicit,bando de hipócrita,1.0,0,0.0,hypocrite,1.0,0,montón de hipócritas,,0,bande d'hypocrites,1.0,0,Heuchlerbande,1.0,0,lanet olası iki yüzlü,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/hypocrite?q=hypocrites,0.86052006
161,term,explicit,hipócrita,1.0,0,0.0,hypocrite,1.0,0,hipócrita,,0,hypocrite,1.0,0,Heuchler ,1.0,0,iki yüzlü,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/hypocrite?q=hypocrites,0.8560994
162,expression,explicit,bando de vagabundo,1.0,0,0.0,fucking scums,1.0,0,pandilla de rufianes,,0,bande de vagabonds,1.0,0,Lumpenbande/ Gruppe von Pennern,1.0,0,lanet pislikler,1.0,0,https://dictionary.reverso.net/english-cobuild/fucking+scum,0.8262811
163,expression,explicit,que horror,0.0,0,0.0,yikes,0.0,0,que terrible,,0,c'est affreux,0.0,0,wie schrecklich,0.0,0,ıyy!,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/yikes,0.40034685
164,term,explicit,vergonhoso,0.0,0,0.0,shameful,0.0,0,vergonzoso,,0,honteux,0.0,0,beschämend / schändlich,0.0,0,utanç verici,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/vergonhoso/,0.49395934
165,term,explicit,vergonhosa,0.0,0,0.0,shameful,0.0,0,vergonzosa,,0,honteux,0.0,0,beschämend / schändlich,0.0,0,utanç verici,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/vergonhoso/,0.5620935
166,term,explicit,vândalo,1.0,0,0.0,brawler,1.0,0,vándalo,,0,vandalisme,1.0,0,Vandalismus,1.0,0,zorba,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/v%C3%A2ndalo/,0.055042017
167,term,explicit,deplorável,0.0,0,0.0,dismal,0.0,0,deplorable,,0,déplorable,0.0,0,bedauernswert,0.0,0,içler acısı,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/dismal,0.35114852
168,term,explicit,babacada,1.0,0,1.0,non-sense,1.0,0,0,,0,0,0.0,0,Blödsinn,1.0,0,saçmalık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/absurdo/,0.64284563
169,term,explicit,jagunço,0.0,0,0.0,thug,0.0,0,bandido,,0,homme armé,0.0,0,Schläger / Dieb,0.0,0,gangster,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/jagun%C3%A7o/,0.055042017
170,term,explicit,descompassado,0.0,0,0.0,misfit,0.0,0,desajustado,,0,0,0.0,0,Außenseiter,0.0,0,dışlanmış,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/descompassado/,0.13266325
171,expression,explicit,não tem moral,1.0,0,0.0,immoral,1.0,0,no tiene moral,,0,sans morale,1.0,0,Sittenloser/ Sittenstrolch,1.0,0,ahlaksız,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/immoral,0.34042552
172,term,explicit,infeliz,0.0,0,0.0,miserable,0.0,0,infeliz,,0,malheureux,0.0,0,miserabel,0.0,0,bahtsız,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/infeliz/,0.42923778
173,term,explicit,lalau,1.0,0,1.0,sneaky,1.0,0,0,,0,0,0.0,0,0,0.0,0,sinsi,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/lalau/,0.009183873
174,term,explicit,pinico,0.0,0,0.0,potty,0.0,0,orinal,,0,pincée,0.0,0,Schwanz einziehen / Kneifen,0.0,0,lazımlık,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/potty,0.04563064
175,term,explicit,maluco,1.0,0,0.0,madman,1.0,0,loco,,0,folie,1.0,0,Verrückter,1.0,0,deli,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/madman,0.60390323
176,term,explicit,maluca,1.0,0,0.0,madwoman,1.0,0,loca,,0,folie,1.0,0,Verrückter,1.0,0,deli,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/madwoman,0.67148936
177,term,explicit,diabo,1.0,0,0.0,devil,1.0,0,diablo,,0,diable,1.0,0,Teufel (?),1.0,0,şeytan,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/devil,0.287947
178,expression,explicit,toma seu verme,1.0,0,0.0,worm,1.0,0,0,,0,"prends ça, vermisseau",1.0,0,"Nimm das, du Wurm",1.0,0,al bunu seni solucan,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/worm,0.800372
179,expression,explicit,engulam esquerda,1.0,partyism,0.0,liberals,1.0,partyism,0,,partyism,avaler à gauche,1.0,partyism,0,0.0,0,ağzına al,1.0,partyism,liberals,0.58046806
180,term,explicit,psicopata,0.0,0,0.0,psycho / psychopath,0.0,0,psicopata,,0,psychopathe,0.0,0,Psycho(path),0.0,0,psikopat,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/psicopata/,0.71887034
181,term,explicit,bêbado,0.0,0,0.0,drunk,0.0,0,borracho,,0,ivre,0.0,0,Besoffener/ Trunkenbold,0.0,0,sarhoş,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/drunk,0.13776715
182,term,explicit,tonta,0.0,0,0.0,dumbass,0.0,0,tonta,,0,étourdie,0.0,0,Volltrottel,0.0,0,ahmak,0.0,0,https://dicionario.priberam.org/tonta,0.7244335
183,term,explicit,tonto,0.0,0,0.0,dumbass,0.0,0,tonto,,0,imbécile,0.0,0,Schwachkopf,0.0,0,ahmak,0.0,0,https://dicionario.priberam.org/tonto,0.8223625
184,term,explicit,imbecil,1.0,0,0.0,moron,1.0,0,imbecil,,0,imbécile,1.0,0,Schwachkopf,1.0,0,embesil,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/moron,0.9459288
185,term,explicit,luladrão,1.0,partyism,1.0,0,1.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,dolandırıcı,1.0,partyism,"""a term used in Brazil and derived from agglutination process between -lula- and -ladrão- (thief)""",0.033371616
186,term,explicit,papuda,1.0,0,0.0,fibber,1.0,0,mentirosa,,0,prisons,1.0,0,Knasti ,1.0,0,hapishane,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/papuda/,0.09168433
187,term,explicit,gangue,0.0,0,0.0,gang,0.0,0,pandilla,,0,gang,0.0,0,Bande / Gang,0.0,0,çete,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/gangue/,0.03338671
188,term,explicit,imundo,0.0,0,0.0,raggedy,0.0,0,inmundo,,0,immonde,0.0,0,Dreckiger ...,0.0,0,çok kirli,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/imundo/,0.73889744
189,term,explicit,imunda,0.0,0,0.0,raggedy,0.0,0,inmunda,,0,dégoûtant,0.0,0,Dreckige...,0.0,0,çok kirli,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/imundo/,0.6938776
190,term,explicit,lularapio,1.0,partyism,1.0,scammer,1.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,sahtekar,1.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/scammer,0.16477858
191,term,explicit,criminoso,0.0,0,0.0,criminal,0.0,0,criminal,,0,criminalité,0.0,0,Verbrecher,0.0,0,suçlu,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/criminal,0.67148936
192,term,explicit,lascar,1.0,0,0.0,get fucked,1.0,0,astillar,,0,puce,1.0,0,0,0.0,0,siktir git,1.0,0,"https://en.wiktionary.org/wiki/get_fucked#:~:text=(vulgar%2C%20offensive)%20A%20term,the%20way%20you%20acted%20today.",0.01494569
193,term,explicit,pinguço,1.0,0,1.0,drunktard,1.0,0,borracho,,0,0,0.0,0,Trunkenbold,1.0,0,sarhoş kimse,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/Pingu%C3%A7o/,0.07002808
194,term,explicit,egoísta,1.0,0,0.0,selfish,1.0,0,egoísta,,0,égoïste,1.0,0,Egoist,1.0,0,bencil,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/selfish,0.10523547
195,term,explicit,vergonha,1.0,0,0.0,shame,1.0,0,verguenza,,0,honte à vous,1.0,0,Schande über dich,1.0,0,utanç,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/shame,0.44522044
196,term,explicit,urubú,0.0,0,0.0,vulture,0.0,0,buitre,,0,vautour,0.0,0,(Ihr) Geier,0.0,0,akbaba,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/vulture,0.08204887
197,term,explicit,xilindró,1.0,0,1.0,jail,1.0,0,cárcel,,0,géolier,1.0,0,(Du) Flasche,1.0,0,kodes,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/jail,0.055042017
198,term,explicit,belzebu,0.0,0,0.0,Beelzebub,0.0,0,Belcebú,,0,0,0.0,0,Beelzebub,0.0,0,iblis,0.0,0,"https://www.merriam-webster.com/dictionary/Beelzebub#:~:text=Definition%20of%20Beelzebub,Sentences%20Learn%20More%20About%20Beelzebub",0.012811388
199,term,explicit,velhaco,1.0,0,0.0,oldie,1.0,0,bellaco,,0,voyou,1.0,0,Abtrünniger / Schurke,1.0,0,hergele,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/oldie,0.28004074
200,term,explicit,lulaladrao,1.0,partyism,1.0,0,1.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -lula- and -ladrão- (thief)""",0.026649553
201,term,explicit,satanás,0.0,0,0.0,satan,0.0,0,satanás,,0,satan,0.0,0,Satan / Teufel ,0.0,0,şeytan,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/satan,0.22037935
202,term,explicit,marginal,0.0,0,0.0,thug,0.0,0,0,,0,marginal,0.0,0,0,0.0,0,haydut,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/thug,0.6152542
203,expression,explicit,bem feito,0.0,0,0.0,got what one deserved,0.0,0,bien hecho,,0,bien fait,0.0,0,Du bekommst was du verdienst,0.0,0,hak ettiğini alırsın,0.0,0,"https://www.collinsdictionary.com/dictionary/english/got-what-one-deserved#:~:text=If%20you%20say%20that%20someone,have%20no%20sympathy%20for%20them.",0.038852096
204,expression,explicit,seu rato,1.0,0,0.0,you rat,1.0,0,tu rata,,0,votre souris,1.0,0,Du Ratte,1.0,0,seni sıçan,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/rat,0.800372
205,term,explicit,praga,0.0,0,0.0,plague,0.0,0,plaga,,0,fléau,0.0,0,Plage/ Plagegeist,0.0,0,veba,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/plague,0.14407162
206,term,explicit,frouxo,0.0,0,0.0,wimp,0.0,0,flojo,,0,détendu,0.0,0,Schlappschwanz ,0.0,0,gevşek,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/wimp,0.07973973
207,term,explicit,tapado,1.0,0,0.0,blind fool,1.0,0,tapado,,0,couvert,1.0,0,Blindfisch,1.0,0,kör aptal,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/tapado/,0.099415205
208,term,explicit,tapada,1.0,0,0.0,blind fool,1.0,0,tapada,,0,0,0.0,0,Blindfisch,1.0,0,kör aptal,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/tapado/,0.2840909
209,term,explicit,inferno,0.0,0,0.0,hell,0.0,0,infierno,,0,enfer,0.0,0,zur Hölle,0.0,0,cehennem,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/hell,0.48678148
210,term,explicit,alienado,0.0,0,0.0,alienated,0.0,0,alienado,,0,aliéné,0.0,0,Alien / Ausserirdischer ,0.0,0,yabancılaşmış,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/alienated,0.28004074
211,term,explicit,mula,0.0,0,0.0,donkey,0.0,0,mula,,0,mule,0.0,0,Maultier,0.0,0,katır,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/mula/,0.4028394
212,term,explicit,biscate,1.0,sexism,0.0,slut,1.0,sexism,trabajito,,sexism,petits travaux,1.0,sexism,Schlampe,1.0,sexism,fahişe,1.0,sexism,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/biscate/,0.012811388
213,term,explicit,carniça,0.0,0,0.0,garbage,0.0,0,carroña,,0,charogne,0.0,0,Aas,0.0,0,leş,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/carni%C3%A7a/,0.038852096
214,term,explicit,demente,0.0,0,0.0,retard,0.0,0,demente,,0,démente,0.0,0,wahnsinnig (?),0.0,0,kaçık,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/demente/,0.54238683
215,term,explicit,nazifascita,1.0,partyism,0.0,nazifascit,1.0,partyism,nazifacismo,,partyism,Nazi-fasciste,1.0,partyism,Nazi-Faschist (?),1.0,partyism,nazi faşist,1.0,partyism,https://context.reverso.net/translation/italian-english/nazifascisti,0.71887034
216,term,explicit,acéfalo,0.0,0,0.0,brainlesss,0.0,0,obviedad,,0,acéphale,0.0,0,hirnlos,0.0,0,beyinsiz,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/Ac%C3%A9falo/,0.055042017
217,term,explicit,larápio,1.0,0,0.0,liar,1.0,0,ladrón,,0,cambrioleur,1.0,0,Einbrecher,1.0,0,yalancı,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/lar%C3%A1pio/,0.02031415
